Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-101000,5/1/2024,5/4/2024,Standard Class,CUST-01166,Vivaan Sharma,Corporate,North,Haryana,Gurugram,Office Supplies,Pens,10,190.02,0.15,1615.17,252.27
ORD-101001,12/27/2023,1/3/2024,Standard Class,CUST-01693,Riya Rao,Corporate,East,Bihar,Patna,Furniture,Storage,7,7133.28,0.05,47436.31,3291.88
ORD-101002,12/26/2025,1/1/2026,Standard Class,CUST-00337,Krishna Gupta,Consumer,Central,Chhattisgarh,Raipur,Technology,Laptops,10,40828.33,0,408283.3,45885.55
ORD-101003,11/22/2024,11/28/2024,Standard Class,CUST-00456,Ananya Pillai,Consumer,West,Gujarat,Surat,Office Supplies,Envelopes,10,830.41,0.05,7888.89,2248.63
ORD-101004,10/30/2025,10/31/2025,Standard Class,CUST-00999,Ishaan Kumar,Home Office,Central,Chhattisgarh,Raipur,Office Supplies,Labels,7,1360.22,0.15,8093.31,-919.76
ORD-101005,9/3/2023,9/9/2023,Standard Class,CUST-00552,Vivaan Gupta,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Monitors,4,3408.79,0.15,11589.89,1992.22
ORD-101006,10/28/2024,10/31/2024,Standard Class,CUST-00440,Saanvi Das,Consumer,West,Maharashtra,Pune,Technology,Laptops,3,1995.81,0.15,5089.32,334.18
ORD-101007,5/22/2025,5/26/2025,Second Class,CUST-01577,Aditya Verma,Consumer,East,West Bengal,Kolkata,Technology,Accessories,11,40836.47,0,449201.17,38097.35
ORD-101008,12/19/2025,12/20/2025,Standard Class,CUST-01054,Anika Menon,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Paper,6,1606.61,0,9639.66,1841.13
ORD-101009,10/8/2023,10/11/2023,Standard Class,CUST-00573,Ishaan Nair,Home Office,Central,Chhattisgarh,Raipur,Furniture,Bookcases,13,9205.71,0.3,83771.96,16751.6
ORD-101010,7/26/2024,7/31/2024,First Class,CUST-00624,Riya Reddy,Home Office,East,Assam,Guwahati,Technology,Accessories,5,1471.14,0,7355.7,1588.44
ORD-101011,11/11/2024,11/12/2024,Second Class,CUST-00485,Arjun Reddy,Corporate,South,Karnataka,Bengaluru,Furniture,Bookcases,10,24114.15,0.05,229084.42,30246.85
ORD-101012,1/12/2023,1/15/2023,Second Class,CUST-00583,Anika Pillai,Home Office,East,Jharkhand,Ranchi,Office Supplies,Labels,11,2811.73,0,30929.03,2910.72
ORD-101013,10/1/2025,10/3/2025,Same Day,CUST-00014,Arjun Joshi,Home Office,West,Gujarat,Surat,Office Supplies,Labels,11,1268,0.2,11158.4,1676.47
ORD-101014,1/25/2025,1/28/2025,Standard Class,CUST-00390,Aditya Iyer,Home Office,South,Karnataka,Bengaluru,Technology,Laptops,14,33021.53,0,462301.42,136528.83
ORD-101015,1/15/2023,1/21/2023,Standard Class,CUST-00418,Kiara Bose,Consumer,East,Assam,Guwahati,Furniture,Chairs,7,7008.03,0.1,44150.59,6659.45
ORD-101016,4/7/2025,4/12/2025,Standard Class,CUST-00545,Aarohi Iyer,Corporate,North,Uttar Pradesh,Lucknow,Technology,Accessories,5,9315.34,0.15,39590.19,7574.89
ORD-101017,10/28/2024,10/30/2024,Second Class,CUST-00373,Myra Reddy,Consumer,Central,Madhya Pradesh,Indore,Office Supplies,Envelopes,7,1402.52,0,9817.64,3361.97
ORD-101018,3/16/2024,3/18/2024,Standard Class,CUST-01806,Sai Reddy,Corporate,West,Gujarat,Ahmedabad,Technology,Phones,3,27579.46,0.05,78601.46,10798
ORD-101019,6/4/2023,6/10/2023,Second Class,CUST-01753,Kiara Patel,Corporate,East,Odisha,Bhubaneswar,Furniture,Tables,12,3561.12,0.05,40596.77,2039.96
ORD-101020,9/8/2023,9/12/2023,Standard Class,CUST-00520,Prisha Das,Corporate,West,Goa,Panaji,Furniture,Sofas,1,6252.67,0.15,5314.77,373.06
ORD-101021,7/4/2025,7/9/2025,Standard Class,CUST-01846,Riya Bose,Corporate,Central,Chhattisgarh,Raipur,Furniture,Tables,1,21384.91,0.15,18177.17,2403.83
ORD-101022,3/14/2024,3/18/2024,First Class,CUST-00814,Vivaan Menon,Home Office,East,Odisha,Bhubaneswar,Furniture,Chairs,2,13466.06,0,26932.12,1156.84
ORD-101023,9/28/2025,10/3/2025,Standard Class,CUST-00808,Vivaan Verma,Home Office,West,Goa,Panaji,Office Supplies,Pens,3,2583.22,0.05,7362.18,2025.78
ORD-101024,3/5/2025,3/11/2025,First Class,CUST-01169,Aditya Sharma,Corporate,North,Uttarakhand,Dehradun,Furniture,Chairs,3,2437.57,0.05,6947.07,1122.42
ORD-101025,12/14/2024,12/20/2024,First Class,CUST-01868,Aarav Kapoor,Home Office,North,Delhi,Dwarka,Furniture,Bookcases,9,13953.62,0.05,119303.45,-3009.03
ORD-101026,10/20/2025,10/21/2025,Standard Class,CUST-01407,Myra Malhotra,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Paper,4,1385.74,0,5542.96,1168.83
ORD-101027,7/2/2023,7/3/2023,Standard Class,CUST-01481,Ananya Pillai,Consumer,North,Uttar Pradesh,Noida,Furniture,Tables,12,4811.74,0,57740.88,12075.91
ORD-101028,3/14/2024,3/15/2024,Standard Class,CUST-01796,Ishaan Pillai,Consumer,East,Assam,Guwahati,Office Supplies,Pens,11,2552.93,0,28082.23,7319.24
ORD-101029,7/25/2023,7/26/2023,First Class,CUST-00308,Riya Rao,Corporate,East,West Bengal,Howrah,Office Supplies,Paper,10,1397.64,0.15,11879.94,2271.17
ORD-101030,2/1/2024,2/7/2024,Second Class,CUST-01166,Riya Joshi,Home Office,East,Bihar,Patna,Technology,Phones,1,29468.32,0.05,27994.9,5217.07
ORD-101031,2/4/2023,2/11/2023,Standard Class,CUST-00794,Ishaan Iyer,Consumer,North,Punjab,Amritsar,Furniture,Bookcases,6,2307.01,0.15,11765.75,1441.31
ORD-101032,11/16/2023,11/17/2023,Standard Class,CUST-00341,Riya Shah,Home Office,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Pens,4,2423.08,0.3,6784.62,1384.03
ORD-101033,6/2/2025,6/6/2025,Standard Class,CUST-01952,Sai Sharma,Corporate,Central,Madhya Pradesh,Indore,Furniture,Tables,2,2057.35,0.15,3497.49,619.95
ORD-101034,5/26/2024,5/27/2024,Second Class,CUST-01829,Ishaan Shah,Corporate,North,Delhi,Rohini,Office Supplies,Labels,13,620.06,0.3,5642.55,845.41
ORD-101035,12/13/2024,12/16/2024,First Class,CUST-00006,Vihaan Verma,Corporate,East,Jharkhand,Ranchi,Technology,Accessories,3,7829.43,0.1,21139.46,2802.12
ORD-101036,11/19/2025,11/20/2025,Standard Class,CUST-01932,Aditya Das,Home Office,North,Punjab,Ludhiana,Technology,Printers,8,34175.44,0.2,218722.82,39336.53
ORD-101037,11/24/2025,11/25/2025,Standard Class,CUST-00401,Anika Verma,Home Office,East,Jharkhand,Ranchi,Furniture,Chairs,6,5758.13,0,34548.78,6756.57
ORD-101038,4/14/2024,4/17/2024,Standard Class,CUST-01442,Reyansh Sharma,Corporate,North,Delhi,Dwarka,Office Supplies,Envelopes,4,2641.15,0.2,8451.68,2662.75
ORD-101039,12/17/2025,12/23/2025,Standard Class,CUST-00684,Reyansh Patel,Corporate,East,Jharkhand,Ranchi,Technology,Monitors,4,11126.43,0,44505.72,7245.97
ORD-101040,6/19/2025,6/22/2025,Second Class,CUST-01433,Aarohi Sharma,Corporate,West,Goa,Panaji,Technology,Phones,9,44332.04,0.05,379038.94,92107.64
ORD-101041,5/21/2025,5/22/2025,Standard Class,CUST-00517,Vivaan Sharma,Consumer,East,Bihar,Patna,Technology,Phones,8,1708.95,0.3,9570.12,634.51
ORD-101042,5/20/2023,5/27/2023,First Class,CUST-01028,Vivaan Kapoor,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Binders,1,1402.52,0.1,1262.27,410.86
ORD-101043,3/19/2025,3/26/2025,Second Class,CUST-00783,Riya Menon,Corporate,Central,Chhattisgarh,Raipur,Office Supplies,Paper,11,1625.33,0,17878.63,3833.35
ORD-101044,7/23/2023,7/25/2023,Second Class,CUST-01561,Ananya Malhotra,Corporate,South,Andhra Pradesh,Visakhapatnam,Technology,Printers,4,5193.58,0.05,19735.6,4227.27
ORD-101045,8/15/2024,8/20/2024,First Class,CUST-01737,Arjun Sharma,Home Office,Central,Madhya Pradesh,Indore,Technology,Phones,5,37083.59,0,185417.95,26905.07
ORD-101046,12/18/2023,12/19/2023,First Class,CUST-01907,Kiara Gupta,Home Office,North,Uttar Pradesh,Lucknow,Technology,Phones,11,35014.73,0.1,346645.83,100915.24
ORD-101047,11/16/2025,11/21/2025,Same Day,CUST-01041,Aarav Gupta,Corporate,Central,Chhattisgarh,Raipur,Technology,Phones,12,9567.61,0.1,103330.19,18685.45
ORD-101048,9/14/2024,9/19/2024,Standard Class,CUST-00766,Myra Sharma,Home Office,South,Tamil Nadu,Chennai,Office Supplies,Pens,4,875.67,0.3,2451.88,721.03
ORD-101049,4/6/2023,4/10/2023,Standard Class,CUST-00188,Aditya Nair,Consumer,West,Rajasthan,Jodhpur,Office Supplies,Paper,2,1741.23,0.1,3134.21,787.74
ORD-101050,7/7/2024,7/14/2024,Standard Class,CUST-01373,Aarohi Verma,Consumer,South,Telangana,Hyderabad,Office Supplies,Envelopes,13,2397.78,0.2,24936.91,4661.01
ORD-101051,8/30/2023,9/2/2023,Standard Class,CUST-00582,Kiara Menon,Consumer,North,Uttarakhand,Dehradun,Furniture,Sofas,9,22945.18,0.05,196181.29,24837.68
ORD-101052,7/31/2025,8/5/2025,Second Class,CUST-00510,Krishna Shah,Corporate,West,Gujarat,Surat,Office Supplies,Envelopes,5,490.71,0.2,1962.84,525.83
ORD-101053,11/7/2023,11/8/2023,Standard Class,CUST-00833,Krishna Menon,Corporate,West,Maharashtra,Mumbai,Office Supplies,Binders,-6,2383.92,0.05,13588.34,2249.22
ORD-101054,3/30/2024,4/2/2024,Same Day,CUST-01542,Anika Bose,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Labels,7,2574.39,0.3,12614.51,4095.41
ORD-101055,5/10/2023,5/11/2023,First Class,CUST-01548,Riya Nair,Home Office,East,West Bengal,Kolkata,Technology,Phones,12,12822.25,0.05,146173.65,43249.91
ORD-101056,8/10/2023,8/12/2023,Same Day,CUST-01047,Vihaan Chopra,Consumer,South,Andhra Pradesh,Visakhapatnam,Technology,Accessories,1,6761.66,0.1,6085.49,611.62
ORD-101057,12/6/2023,12/9/2023,Standard Class,CUST-01428,Ishaan Kumar,Home Office,East,Bihar,Patna,Furniture,Chairs,6,5258.24,0,31549.44,6271.96
ORD-101058,5/10/2023,5/14/2023,Standard Class,CUST-01959,Aarav Chopra,Home Office,West,Maharashtra,Nagpur,Furniture,Bookcases,13,16633.88,0,216240.44,10903.03
ORD-101059,6/13/2023,6/17/2023,Standard Class,CUST-01119,Saanvi Shah,Home Office,East,Jharkhand,Ranchi,Technology,Accessories,7,20094.39,0.2,112528.58,22936.08
ORD-101060,3/21/2025,3/27/2025,Standard Class,CUST-01205,Krishna Mehta,Home Office,Central,Chhattisgarh,Raipur,Technology,Printers,14,4214.15,0,58998.1,15965.13
ORD-101061,10/4/2023,10/10/2023,Standard Class,CUST-00145,Aarohi Gupta,Corporate,Central,Madhya Pradesh,Bhopal,Technology,Printers,7,36260.36,0,253822.52,44749.34
ORD-101062,3/19/2025,3/21/2025,Standard Class,CUST-00115,Aadhya Das,Consumer,West,Rajasthan,Jaipur,Office Supplies,Paper,5,2902.04,0.15,,2377.88
ORD-101063,9/8/2024,9/15/2024,Same Day,CUST-01517,Kiara Shah,Corporate,South,Kerala,Thiruvananthapuram,Furniture,Bookcases,11,24615.47,0.1,243693.15,37427.37
ORD-101064,6/11/2025,6/14/2025,First Class,CUST-01603,Ishaan Mehta,Corporate,South,Karnataka,Mysuru,Office Supplies,Pens,6,1911.32,0,11467.92,1431.29
ORD-101065,3/1/2023,3/5/2023,First Class,CUST-00690,Ishaan Verma,Corporate,South,Tamil Nadu,Coimbatore,Furniture,Sofas,14,22142.65,0,309997.1,32704.05
ORD-101066,12/11/2024,12/13/2024,First Class,CUST-00371,Myra Malhotra,Consumer,North,Delhi,Rohini,Technology,Printers,2,7719.39,0,15438.78,820.6
ORD-101067,9/28/2024,10/2/2024,Standard Class,CUST-01866,Anika Kumar,Consumer,South,Kerala,Kochi,Office Supplies,Binders,12,1688.07,0,20256.84,4505.08
ORD-101068,5/3/2023,5/4/2023,Standard Class,CUST-00163,Sai Kapoor,Corporate,Central,Madhya Pradesh,Bhopal,Office Supplies,Envelopes,8,2163.67,0,17309.36,5545.39
ORD-101069,1/28/2023,2/4/2023,First Class,CUST-01496,Vihaan Nair,Corporate,East,Jharkhand,Ranchi,Technology,Printers,11,4033.59,0.2,35495.59,8266
ORD-101070,9/7/2025,9/10/2025,Standard Class,CUST-01302,Sai Joshi,Home Office,South,Andhra Pradesh,Visakhapatnam,Office Supplies,Labels,9,578.49,0.15,4425.45,1379.45
ORD-101071,9/19/2023,9/20/2023,Standard Class,CUST-01337,Diya Rao,Corporate,Central,Madhya Pradesh,Indore,Technology,Accessories,11,36948.33,0.2,325145.3,60216.4
ORD-101072,2/8/2024,2/15/2024,Same Day,CUST-01272,Aditya Bose,Home Office,North,Delhi,New Delhi,Technology,Laptops,5,32105.8,0.3,112370.3,14449.42
ORD-101073,5/12/2024,5/18/2024,Standard Class,CUST-01839,Aarohi Joshi,Home Office,East,Odisha,Bhubaneswar,Furniture,Tables,11,12202.26,0,134224.86,24741.32
ORD-101074,5/18/2023,5/23/2023,Standard Class,CUST-01117,Anika Iyer,Consumer,West,Gujarat,Ahmedabad,Furniture,Tables,13,11914.22,0.05,147140.62,13472.14
ORD-101075,4/15/2024,4/18/2024,Standard Class,CUST-01035,Ishaan Pillai,Home Office,North,Delhi,Rohini,Technology,Phones,14,22492.45,0.2,251915.44,64757.97
ORD-101076,12/19/2023,12/22/2023,First Class,CUST-00974,Riya Shah,Consumer,East,Bihar,Patna,Furniture,Sofas,4,8912.03,0.15,30300.9,1659.04
ORD-101077,2/1/2023,2/7/2023,Standard Class,CUST-01164,Prisha Malhotra,Home Office,East,Odisha,Bhubaneswar,Furniture,Sofas,5,18030.74,0.2,72122.96,13356.86
ORD-101078,5/5/2023,5/8/2023,First Class,CUST-00477,Vivaan Gupta,Corporate,East,Jharkhand,Ranchi,Technology,Phones,11,4978.37,0,54762.07,6022.1
ORD-101079,2/19/2025,2/25/2025,Second Class,CUST-00483,Ayaan Kapoor,Home Office,East,Odisha,Bhubaneswar,Furniture,Tables,10,4235.72,0.3,29650.04,2656.3
ORD-101080,10/20/2025,10/21/2025,Same Day,CUST-00249,Vivaan Reddy,Home Office,West,Gujarat,Ahmedabad,Technology,Monitors,12,20540.62,0.05,,55545.02
ORD-101081,2/3/2023,2/4/2023,Same Day,CUST-00250,Aarav Menon,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Binders,9,1960.42,0.3,12350.65,3058.65
ORD-101082,7/10/2023,7/13/2023,Same Day,CUST-00566,Saanvi Menon,Home Office,North,Punjab,Amritsar,Technology,Laptops,10,16180.69,0,161806.9,42128.35
ORD-101083,10/9/2024,10/16/2024,First Class,CUST-00572,Ananya Kapoor,Corporate,North,Delhi,New Delhi,Furniture,Chairs,7,12205.15,0,85436.05,-12730.61
ORD-101084,4/5/2023,4/9/2023,Same Day,CUST-00178,Aditya Singh,Consumer,West,Goa,Panaji,Furniture,Chairs,-7,16146.24,0.15,96070.13,4347.46
ORD-101085,10/25/2024,10/26/2024,Standard Class,CUST-01123,Reyansh Rao,Consumer,West,Rajasthan,Jodhpur,Furniture,Storage,9,17163.5,0.05,146747.92,12476.63
ORD-101086,4/9/2025,4/11/2025,Second Class,CUST-01397,Aarohi Shah,Corporate,West,Goa,Panaji,Office Supplies,Envelopes,9,2065.26,0,18587.34,1836.49
ORD-101087,5/28/2025,5/30/2025,Second Class,CUST-00884,Diya Bose,Consumer,East,Jharkhand,Ranchi,Office Supplies,Labels,4,541.15,0,2164.6,-169.8
ORD-101088,1/18/2024,1/22/2024,Standard Class,CUST-00740,Ananya Pillai,Home Office,North,Haryana,Gurugram,Office Supplies,Binders,3,697,0,2091,639.85
ORD-101089,7/24/2025,7/27/2025,First Class,CUST-01247,Prisha Chopra,Consumer,North,Punjab,Amritsar,Office Supplies,Envelopes,2,852.24,0,1704.48,432.22
ORD-101090,10/16/2023,10/21/2023,Second Class,CUST-01134,Diya Rao,Home Office,West,Rajasthan,Jaipur,Office Supplies,Pens,5,2088.57,0,10442.85,2280.89
ORD-101091,6/10/2025,6/17/2025,First Class,CUST-01455,Prisha Sharma,Consumer,Central,Madhya Pradesh,Bhopal,Technology,Laptops,6,14086.33,0.3,59162.59,6103.28
ORD-101092,3/25/2024,3/31/2024,Standard Class,CUST-00963,Sai Pillai,Consumer,East,Jharkhand,Ranchi,Technology,Printers,3,1976.93,0.1,5337.71,672.48
ORD-101093,7/27/2024,7/28/2024,Standard Class,CUST-00280,Saanvi Gupta,Consumer,North,Delhi,Dwarka,Office Supplies,Envelopes,5,1966.43,0.3,6882.5,2294.23
ORD-101094,2/3/2025,2/4/2025,Second Class,CUST-00762,Aarav Shah,Home Office,West,Maharashtra,Mumbai,Technology,Monitors,1,39268.6,0,39268.6,9484
ORD-101095,6/26/2023,6/29/2023,Standard Class,CUST-00409,Vivaan Verma,Home Office,South,Andhra Pradesh,Visakhapatnam,Technology,Phones,14,35585.91,0.3,348741.92,-40852.37
ORD-101096,1/31/2023,2/1/2023,Second Class,CUST-01323,Arjun Kapoor,Corporate,West,Rajasthan,Jaipur,Technology,Monitors,6,12082.77,0.1,65246.96,18060.28
ORD-101097,3/12/2024,3/19/2024,First Class,CUST-01625,Anika Iyer,Corporate,West,Rajasthan,Jaipur,Office Supplies,Pens,7,2018.78,0,14131.46,3268.87
ORD-101098,6/19/2023,6/21/2023,First Class,CUST-00376,Aditya Bose,Corporate,North,Delhi,Dwarka,Office Supplies,Paper,11,350.75,0.2,3086.6,619.5
ORD-101099,1/7/2025,1/11/2025,Standard Class,CUST-00892,Vivaan Malhotra,Corporate,East,Assam,Guwahati,Office Supplies,Paper,7,1391.87,0.1,8768.78,2748.42
ORD-101100,5/29/2024,6/1/2024,Standard Class,CUST-00283,Kiara Verma,Consumer,Central,Madhya Pradesh,Indore,Technology,Accessories,13,24825.85,0.1,290462.45,42146.14
ORD-101101,7/20/2024,7/26/2024,Standard Class,CUST-00375,Aarav Shah,Corporate,North,Uttar Pradesh,Noida,Office Supplies,Pens,7,2930.86,0,20516.02,2254.6
ORD-101102,10/26/2024,10/27/2024,Same Day,CUST-00171,Vihaan Bose,Home Office,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,2,1279.19,0.05,2430.46,222.01
ORD-101103,2/9/2023,2/11/2023,Second Class,CUST-01272,Diya Singh,Home Office,East,Bihar,Patna,Office Supplies,Binders,3,2224.91,0,6674.73,2188.51
ORD-101104,6/20/2023,6/26/2023,Same Day,CUST-00122,Aarav Nair,Corporate,South,Karnataka,Bengaluru,Office Supplies,Paper,13,854.51,0.15,9442.34,2943.67
ORD-101105,4/14/2023,4/15/2023,Same Day,CUST-01824,Riya Mehta,Corporate,East,West Bengal,Howrah,Furniture,Tables,11,7871.68,0.1,77929.63,15753.79
ORD-101106,10/5/2025,10/6/2025,Same Day,CUST-01871,Ayaan Gupta,Consumer,West,Gujarat,Ahmedabad,Office Supplies,Envelopes,12,2266.81,0.15,23121.46,6874.58
ORD-101107,3/18/2024,3/21/2024,Same Day,CUST-01992,Ishaan Gupta,Consumer,North,Punjab,Ludhiana,Furniture,Bookcases,4,1235.76,0.2,3954.43,-476.55
ORD-101108,7/12/2023,7/14/2023,First Class,CUST-00698,Arjun Verma,Corporate,East,Assam,Guwahati,Technology,Accessories,4,32836.86,0.15,111645.32,14088.27
ORD-101109,9/24/2025,9/29/2025,Standard Class,CUST-00978,Krishna Verma,Home Office,Central,Madhya Pradesh,Bhopal,Office Supplies,Labels,9,2491.6,0.2,17939.52,2798.76
ORD-101110,10/22/2025,10/25/2025,Second Class,CUST-00939,Aadhya Nair,Corporate,South,Tamil Nadu,Chennai,Office Supplies,Pens,-6,2620.81,0.05,14938.62,-718.34
ORD-101111,12/13/2024,12/20/2024,Standard Class,CUST-00941,Kiara Kumar,Corporate,North,Delhi,Dwarka,Furniture,Sofas,7,17829.2,0,124804.4,15992.4
ORD-101112,11/3/2023,11/5/2023,Second Class,CUST-01828,Saanvi Verma,Consumer,South,Kerala,Thiruvananthapuram,Technology,Phones,-1,4795.78,0,4795.78,529.81
ORD-101113,4/27/2025,5/2/2025,Standard Class,CUST-01263,Aarav Rao,Consumer,East,Odisha,Bhubaneswar,Furniture,Chairs,8,1100.18,0.05,8361.37,951.14
ORD-101114,7/23/2025,7/26/2025,Standard Class,CUST-00810,Vivaan Singh,Consumer,Central,Chhattisgarh,Raipur,Technology,Laptops,12,13906.3,0.2,133500.48,26645.28
ORD-101115,1/2/2024,1/9/2024,Standard Class,CUST-01424,Riya Iyer,Consumer,North,Punjab,Amritsar,Office Supplies,Envelopes,8,905.77,0.3,,816.53
ORD-101116,12/6/2024,12/13/2024,Same Day,CUST-01858,Anika Reddy,Home Office,South,Tamil Nadu,Chennai,Furniture,Sofas,2,18785.28,0,37570.56,1113.16
ORD-101117,1/19/2025,1/24/2025,Standard Class,CUST-00168,Prisha Mehta,Corporate,North,Uttar Pradesh,Lucknow,Technology,Monitors,6,40678.83,0.15,207462.03,54576.2
ORD-101118,12/9/2023,12/15/2023,Same Day,CUST-00769,Riya Iyer,Corporate,North,Uttar Pradesh,Kanpur,Office Supplies,Binders,8,2010.06,0.05,15276.46,3668.94
ORD-101119,11/8/2025,11/11/2025,Standard Class,CUST-00111,Sai Menon,Consumer,East,Bihar,Patna,Office Supplies,Envelopes,13,2679.06,0.3,24379.45,3170.28
ORD-101120,4/13/2024,4/15/2024,Same Day,CUST-01894,Anika Reddy,Corporate,South,Karnataka,Mysuru,Furniture,Bookcases,11,2711.05,0.05,28330.47,1923.7
ORD-101121,2/6/2024,2/12/2024,Standard Class,CUST-00269,Arjun Bose,Consumer,North,Punjab,Ludhiana,Furniture,Tables,12,20028.79,0,240345.48,6473.48
ORD-101122,7/31/2023,8/2/2023,Standard Class,CUST-00811,Reyansh Sharma,Home Office,East,Odisha,Bhubaneswar,Technology,Laptops,6,26434.9,0,158609.4,47401.91
ORD-101123,4/17/2024,4/24/2024,Second Class,CUST-01401,Aarav Nair,Consumer,West,Goa,Panaji,Office Supplies,Envelopes,4,2569.97,0,10279.88,2269.7
ORD-101124,6/1/2023,6/5/2023,Second Class,CUST-01609,Aarav Kumar,Home Office,East,Jharkhand,Ranchi,Technology,Laptops,9,3332.02,0.05,28488.77,7345.64
ORD-101125,7/19/2024,7/20/2024,First Class,CUST-00029,Anika Verma,Consumer,Central,Chhattisgarh,Raipur,Furniture,Storage,4,15295.28,0,61181.12,2629.97
ORD-101126,5/5/2025,5/12/2025,Standard Class,CUST-00124,Ishaan Kapoor,Consumer,West,Goa,Panaji,Office Supplies,Labels,9,299.69,0.2,2157.77,702.57
ORD-101127,3/16/2023,3/20/2023,Second Class,CUST-00620,Riya Chopra,Consumer,West,Goa,Panaji,Office Supplies,Envelopes,10,2014.22,0.2,16113.76,4897.09
ORD-101128,2/28/2025,3/2/2025,Standard Class,CUST-01514,Ananya Menon,Corporate,West,Maharashtra,Mumbai,Office Supplies,Paper,7,2639.36,0,18475.52,4330.27
ORD-101129,11/20/2025,11/27/2025,Second Class,CUST-00492,Ishaan Gupta,Home Office,Central,Madhya Pradesh,Indore,Technology,Monitors,12,23526.36,0.2,225853.06,35595.99
ORD-101130,3/27/2024,3/29/2024,Same Day,CUST-00747,Kiara Singh,Corporate,Central,Chhattisgarh,Raipur,Technology,Accessories,3,14604.12,0.15,37240.51,5908.17
ORD-101131,3/13/2023,3/20/2023,Standard Class,CUST-01473,Krishna Joshi,Home Office,South,Karnataka,Bengaluru,Technology,Accessories,7,34937.64,0,244563.48,49030.3
ORD-101132,7/4/2024,7/8/2024,First Class,CUST-00739,Ayaan Malhotra,Home Office,East,Jharkhand,Ranchi,Office Supplies,Pens,11,2679.72,0.15,25055.38,5003.88
ORD-101133,3/15/2025,3/19/2025,Standard Class,CUST-01097,Aarav Kapoor,Consumer,Central,Chhattisgarh,Raipur,Office Supplies,Pens,6,1829.13,0.1,9877.3,2473.8
ORD-101134,9/19/2024,9/24/2024,Standard Class,CUST-01730,Myra Nair,Consumer,North,Haryana,Gurugram,Technology,Monitors,6,26830.52,0.2,128786.5,29061.76
ORD-101135,7/19/2024,7/21/2024,Same Day,CUST-01954,Krishna Menon,Consumer,South,Kerala,Kochi,Furniture,Sofas,5,6545.89,0,32729.45,4008.47
ORD-101136,4/30/2025,5/7/2025,First Class,CUST-01578,Myra Singh,Home Office,North,Haryana,Faridabad,Technology,Laptops,8,5138,0.2,32883.2,4805.15
ORD-101137,3/3/2023,3/8/2023,Same Day,CUST-00915,Aditya Menon,Consumer,North,Uttar Pradesh,Kanpur,Technology,Laptops,2,22201.18,0.15,37742.01,8041.16
ORD-101138,7/26/2024,8/1/2024,Standard Class,CUST-01913,Aarav Pillai,Consumer,South,Andhra Pradesh,Visakhapatnam,Furniture,Sofas,4,23802.85,0,95211.4,13341.99
ORD-101139,10/30/2023,11/1/2023,Second Class,CUST-00007,Vihaan Kumar,Corporate,West,Goa,Panaji,Furniture,Sofas,7,18794.97,0.05,124986.55,15155.02
ORD-101140,1/1/2025,1/8/2025,Second Class,CUST-00991,Sai Iyer,Corporate,South,Andhra Pradesh,Visakhapatnam,Furniture,Bookcases,11,16145.32,0,177598.52,-4568.56
ORD-101141,2/4/2024,2/5/2024,First Class,CUST-01084,Aditya Das,Home Office,West,Maharashtra,Nagpur,Office Supplies,Envelopes,13,778.09,0.05,9609.41,1707.6
ORD-101142,2/10/2024,2/14/2024,Standard Class,CUST-00382,Prisha Das,Corporate,Central,Chhattisgarh,Raipur,Technology,Monitors,12,21525.95,0,258311.4,15863.47
